ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;WDPAID
2204;0000.00.2204;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RONCO DO BUGIO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2009;2009;Portaria 06/2009 de 12/02/2009;Sem informação.;VENÂNCIO AIRES (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;23;23;23,06;;0;0;0;23;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555599953
2206;0000.00.2206;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA DULCE DE CIMA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 26 de 10/12/2007;Sem informação.;TRAJANO DE MORAES (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;92;92;92,19;;0;0;0;92;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600191
2211;0000.00.2211;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO RÃ-BUGIO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2008;2008;Portaria 16 de 18/03/2008;Sem informação.;GUARAMIRIM (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3;3;3;;0;0;0;3;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600001
2213;0000.00.2213;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO CONTENTE;Federal;Reserva Particular do Patrimônio Natural;Category IV;PE;2009;2009;Portaria 68 de 13/08/2009;Sem informação.;GRAVATÁ (PE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;9;9;9,1;;0;0;0;9;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600111
2214;0000.00.2214;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO LUCINDO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2010;2010;Portaria 72 de 27/08/2010;Sem informação.;BELA VISTA DO TOLDO (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;317;317;316,05;;0;0;0;317;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600185
2217;0000.00.2217;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA DO RIO ITAJAÍ;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2009;2009;Portaria 75 de 03/09/2009;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;23;23;23,12;;0;0;0;23;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682484
2218;0000.00.2218;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA RIO DO COURO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2010;2010;Portaria 56 de 26/07/2010;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36;36;36,3;;0;0;0;36;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600060
2219;0000.00.2219;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAYNÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2009;2009;Portaria 92/2009 de 28/12/2009;Sem informação.;PONTA GROSSA (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;15,51801214;15,51801214;15,24;;0;0;0;15,51801214;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600147
2223;0000.00.2223;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRIÂNGULO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 73/2008 de 09/09/2008;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;57;57;56,78;;0;0;0;57;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555600289
2227;0000.00.2227;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS ARAPONGAS - RESGATE II;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2010;2010;Portaria 36/2010 de 31/03/2010;Sem informação.;ALTO JEQUITIBÁ (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;38,82279773;38,82279773;38,97;;0;0;0;38,82279773;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600029
2229;0000.00.2229;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS PEDRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2008;2008;Portaria 92 de 20/11/2008;Sem informação.;ALFREDO WAGNER (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;33;33;33,58;;0;0;0;33;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600145
2231;0000.00.2231;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO LUAR;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2009;2009;Portaria 50 de 15/06/2009;Sem informação.;BOM JARDIM (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;23;23;23;;0;0;0;23;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682623
2235;0000.00.2235;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILLA SÃO ROMÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2009;2009;Portaria 73 de 03/09/2009;Sem informação.;NOVA FRIBURGO (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;54;54;54,02;;0;0;0;54;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682622
2236;0000.00.2236;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2004;2004;Portaria 38 de 09/03/2004;Sem informação.;SANDOVALINA (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1.062;1.062;1.069;;0;0;0;1.062;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682648
2685;0000.00.2685;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA MANTIQUEIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2011;2011;Portaria 106 de 22/12/2011;Sem informação.;DELFIM MOREIRA (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;20;20;20;;0;0;0;20;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600246
2702;0000.00.2702;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRACIOSA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2011;2011;Portaria 89 de 10/11/2011;Sem informação.;MORRETES (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;17;17;17,33;;0;0;0;17;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682231
2707;0000.00.2707;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MICO LEÃO DOURADO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2011;2011;Portaria 26 de 10/05/2011;Sem informação.;SILVA JARDIM (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;22;22;22;;0;0;0;22;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600210
2714;0000.00.2714;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;2012;Portaria 77 de 25/06/2012;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;54,35043298;54,35043298;54,34;;0;0;0;54,35043298;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600021
2715;0000.00.2715;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORREDEIRAS DO RIO ITAJAI II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;2012;Portaria 78 de 04/07/2012;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;79;79;79,05;;0;0;0;79;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600096
2739;0000.00.2739;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2011;2011;Portaria 90 de 10/11/2011;Sem informação.;URUBICI (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4;4;3,64;;0;0;0;4;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600192
2740;0000.00.2740;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA ENCANTADA DO MORRO DA LUCRÉCIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2011;2011;Portaria 92 de 18/11/2011;Sem informação.;PIRAMBU (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11;11;10,75;;0;0;0;11;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555600045
2741;0000.00.2741;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CRUZ PRETA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2012;2012;Portaria 29 de 17/02/2012;Sem informação.;IBIÚNA (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;157;157;45,98;;0;0;0;157;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600154
3066;0000.00.3066;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO GUIGO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;2014;Portaria 70 de 25/06/2014;Sem informação.;CATU (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36;36;36,45;;0;0;0;36;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555599978
3067;0000.00.3067;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;2012;Portaria 76 de 25/06/2012;Sem informação.;ILHÉUS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;15;15;15;;0;0;0;15;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555600205
3076;0000.00.3076;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO SENHOR;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;2012;Portaria 114 de 24/10/2012;Sem informação.;URUÇUCA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;8;8;7,97;;0;0;0;8;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555600234
3089;0000.00.3089;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA BOA VISTA - RESGATE VIII;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2012;2012;Portaria 97 de 05/09/2012;Sem informação.;NOVA FRIBURGO (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;30;30;30;;0;0;0;30;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600156
3094;0000.00.3094;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2013;2013;Portaria 22 de 24/09/2013;Sem informação.;SÃO LUIZ DO PARAITINGA (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555599985
3098;0000.00.3098;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMPLUS LUCIDUS;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2013;2013;Portaria 218 de 07/08/2013;Sem informação.;ÁGUAS MORNAS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682317
3099;0000.00.3099;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIO DAS FURNAS II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2013;2013;Portaria 168 de 08/03/2013;Sem informação.;ALFREDO WAGNER (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;44;44;43,51;;0;0;0;44;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600123
3100;0000.00.3100;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DA ARAPONGA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2013;2013;Portaria 149 de 19/02/2013;Sem informação.;BOM RETIRO (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;45;45;45;;0;0;0;45;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600022
3101;0000.00.3101;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ODIR ZANELATTO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;2012;Portaria 103 de 12/09/2012;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;212;212;212,07;;0;0;0;212;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600051
3102;0000.00.3102;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL ÁGUA BRANCA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;2012;Portaria 98 de 05/09/2012;Sem informação.;URUBICI (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;201;201;201,5;;0;0;0;201;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682269
3103;0000.00.3103;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORVO BRANCO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;2012;Portaria 120 de 08/11/2012;Sem informação.;URUBICI (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14;14;13,46;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555600151
3657;0000.00.3657;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SITIO CAETE;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2017;2017;Portaria 635 de 02/11/2017;Sem informação.;NAZARÉ PAULISTA (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;7;7;7;;0;0;0;7;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682125
3659;0000.00.3659;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO ANDORINHÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2018;2018;Portaria 80 de 31/01/2018;Sem informação.;CAMBUÍ (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2;2;2,23;;0;0;0;2;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682237
3660;0000.00.3660;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRAVA BEACH INTERNACIONAL;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2018;2018;Portaria 276 de 04/04/2018;Sem informação.;ITAJAÍ (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6;6;5,62;;0;0;0;6;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682265
3662;0000.00.3662;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPAGAIOS-DE-ALTITUDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2018;2018;Portaria 148 de 21/02/2018;Sem informação.;URUPEMA (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36;36;36;;0;0;0;36;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682256
3664;0000.00.3664;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS ÁGUAS E DAS MATAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 544 de 24/08/2017;Sem informação.;TAPEROÁ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11;11;10,69;;0;0;0;11;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682310
3666;0000.00.3666;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MATO GROSSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 546 de 24/08/2017;Sem informação.;TAPEROÁ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;37;37;37,08;;0;0;0;37;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682150
3668;0000.00.3668;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS NASCENTES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 545 de 24/08/2017;Sem informação.;TAPEROÁ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;23;23;23;;0;0;0;23;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682070
3670;0000.00.3670;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JORGE LUIZ ORSI;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2016;2016;Portaria 54 de 20/05/2016;Sem informação.;NOVA TRENTO (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2;2;2;;0;0;0;2;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682861
3671;0000.00.3671;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAFIGUEIRA - NATURARTE;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2017;2017;Portaria 371 de 30/05/2017;Sem informação.;PIRACAIA (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;34;34;34;;0;0;0;34;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682316
3673;0000.00.3673;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JARDIM DOS BEIJA-FLORES;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2017;2017;Portaria 497 de 27/07/2017;Sem informação.;PAULO LOPES (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6;6;6,14;;0;0;0;6;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682249
3679;0000.00.3679;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPAGAIO-DE-PEITO-ROXO;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2017;2017;Portaria 637 de 02/08/2017;Sem informação.;BOCAIÚVA DO SUL (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;100;100;100,41;;0;0;0;100;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682294
3680;0000.00.3680;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA SOBRE PEDRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2016;2016;Portaria 9 de 01/02/2016;Sem informação.;CAMPO MAGRO (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6;6;6;;0;0;0;6;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682205
3682;0000.00.3682;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CABURÉ;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2016;2016;Portaria 23 de 28/03/2016;Sem informação.;SÃO JOSÉ DO BARREIRO (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;114;114;114,03;;0;0;0;114;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682277
3683;0000.00.3683;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2016;2016;Portaria 52 de 20/05/2016;Sem informação.;FLORIANÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;76;76;74;;0;0;0;76;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682382
3685;0000.00.3685;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILAR;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2016;2016;Portaria 25 de 15/04/2016;Sem informação.;JAGUARIAÍVA (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;100;100;100;;0;0;0;100;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555682228
3687;0000.00.3687;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS DOURADAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RN;2016;2016;Portaria 2 de 06/01/2016;Sem informação.;EXTREMOZ (RN);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;166;166;166,08;;0;0;0;166;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555682230
4465;0000.00.4465;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELLATRIX;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2020;2020;Portaria 888 de 20/08/2020;Sem informação.;BOCAIÚVA DO SUL (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;71;71;71,08;;0;0;0;71;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555759072
4468;0000.00.4468;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA RIO DO COURO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2020;2020;Portaria 641 de 05/06/2020;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;99;99;98,83;;0;0;0;99;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555759216
4470;0000.00.4470;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SÃO JOSÉ II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;2018;Portaria 1.066 de 05/12/2018;Sem informação.;ESPLANADA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;233;233;232,23;;0;0;0;233;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555759172
4478;0000.00.4478;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CATADUPA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2015;2015;Portaria 52 de 04/11/2015;Sem informação.;SÃO JOSÉ DO BARREIRO (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;38;38;38,18;;0;0;0;38;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555759118
4481;0000.00.4481;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORESTA ENCANTADA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2018;2018;Portaria 959 de 14/11/2018;Sem informação.;ITACARÉ (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;19;19;19,18;;0;0;0;19;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;;555759130
4482;0000.00.4482;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO DE LUAR;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2014;2014;Portaria 96 de 12/09/2014;Sem informação.;GUARUJÁ DO SUL (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;5;5;4,6;;0;0;0;5;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555759181
4484;0000.00.4484;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELLATRIX 3;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2020;2020;Portaria 905 de 02/09/2020;Sem informação.;BOCAIÚVA DO SUL (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;9;9;8,91;;0;0;0;9;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;;555759074
