year;areakm;municipality;geocode_ibge;state
2011;10,871302152618993;Mojui dos Campos;1504752;Para
2012;11,368986145979653;Mojui dos Campos;1504752;Para
2013;3,943568955358532;Mojui dos Campos;1504752;Para
2014;6,1698400475952955;Mojui dos Campos;1504752;Para
2015;31,919231264883887;Mojui dos Campos;1504752;Para
2016;10,155510924674676;Mojui dos Campos;1504752;Para
2017;19,258291795019424;Mojui dos Campos;1504752;Para
2018;24,189501964013353;Mojui dos Campos;1504752;Para
2019;45,26635203952639;Mojui dos Campos;1504752;Para
2020;31,414801815153815;Mojui dos Campos;1504752;Para
2021;61,83692085575761;Mojui dos Campos;1504752;Para
2022;80,8327005947257;Mojui dos Campos;1504752;Para
2023;91,0430819840163;Mojui dos Campos;1504752;Para
2024;83,22085072995914;Mojui dos Campos;1504752;Para
2007;3059,7958390731246;Monte Alegre;1504802;Para
2008;30,17588801117028;Monte Alegre;1504802;Para
2009;7,31896489848915;Monte Alegre;1504802;Para
2010;19,9600649919542;Monte Alegre;1504802;Para
2011;10,852669657283888;Monte Alegre;1504802;Para
2012;14,983635714610712;Monte Alegre;1504802;Para
2013;9,670406759981622;Monte Alegre;1504802;Para
2014;15,096992225853004;Monte Alegre;1504802;Para
2015;10,964851262158149;Monte Alegre;1504802;Para
2016;23,489161014772098;Monte Alegre;1504802;Para
